#,Question,Iteration,Response
16,Stretching the truth on an income tax return,25,1
16,Stretching the truth on an income tax return,26,1
16,Stretching the truth on an income tax return,27,1
16,Stretching the truth on an income tax return,28,1
16,Stretching the truth on an income tax return,29,1
16,Stretching the truth on an income tax return,30,1
16,Stretching the truth on an income tax return,31,1
16,Stretching the truth on an income tax return,32,1
16,Stretching the truth on an income tax return,33,1
16,Stretching the truth on an income tax return,34,1
16,Stretching the truth on an income tax return,35,1
16,Stretching the truth on an income tax return,36,1
16,Stretching the truth on an income tax return,37,1
16,Stretching the truth on an income tax return,38,1
16,Stretching the truth on an income tax return,39,1
16,Stretching the truth on an income tax return,40,1
16,Stretching the truth on an income tax return,41,1
16,Stretching the truth on an income tax return,42,1
16,Stretching the truth on an income tax return,43,1
16,Stretching the truth on an income tax return,44,1
16,Stretching the truth on an income tax return,45,1
16,Stretching the truth on an income tax return,46,1
16,Stretching the truth on an income tax return,47,1
16,Stretching the truth on an income tax return,48,1
16,Stretching the truth on an income tax return,49,1
16,Stretching the truth on an income tax return,50,1
16,Stretching the truth on an income tax return,51,1
16,Stretching the truth on an income tax return,52,1
16,Stretching the truth on an income tax return,53,1
16,Stretching the truth on an income tax return,54,1
16,Stretching the truth on an income tax return,55,1
16,Stretching the truth on an income tax return,56,1
16,Stretching the truth on an income tax return,57,1
16,Stretching the truth on an income tax return,58,1
16,Stretching the truth on an income tax return,59,1
16,Stretching the truth on an income tax return,60,1
16,Stretching the truth on an income tax return,61,1
16,Stretching the truth on an income tax return,62,1
16,Stretching the truth on an income tax return,63,1
16,Stretching the truth on an income tax return,64,1
16,Stretching the truth on an income tax return,65,1
16,Stretching the truth on an income tax return,66,1
16,Stretching the truth on an income tax return,67,1
16,Stretching the truth on an income tax return,68,1
16,Stretching the truth on an income tax return,69,1
16,Stretching the truth on an income tax return,70,1
16,Stretching the truth on an income tax return,71,1
16,Stretching the truth on an income tax return,72,1
16,Stretching the truth on an income tax return,73,1
16,Stretching the truth on an income tax return,74,1
16,Stretching the truth on an income tax return,75,1
16,Stretching the truth on an income tax return,76,1
16,Stretching the truth on an income tax return,77,1
16,Stretching the truth on an income tax return,78,1
16,Stretching the truth on an income tax return,79,1
16,Stretching the truth on an income tax return,80,1
16,Stretching the truth on an income tax return,81,1
16,Stretching the truth on an income tax return,82,1
16,Stretching the truth on an income tax return,83,1
16,Stretching the truth on an income tax return,84,1
16,Stretching the truth on an income tax return,85,1
16,Stretching the truth on an income tax return,86,1
16,Stretching the truth on an income tax return,87,1
16,Stretching the truth on an income tax return,88,1
16,Stretching the truth on an income tax return,89,1
16,Stretching the truth on an income tax return,90,1
16,Stretching the truth on an income tax return,91,1
16,Stretching the truth on an income tax return,92,1
16,Stretching the truth on an income tax return,93,1
16,Stretching the truth on an income tax return,94,1
16,Stretching the truth on an income tax return,95,1
16,Stretching the truth on an income tax return,96,1
16,Stretching the truth on an income tax return,97,1
16,Stretching the truth on an income tax return,98,1
16,Stretching the truth on an income tax return,99,1
17,Installing software on your computer without buying it,0,1
17,Installing software on your computer without buying it,1,1
17,Installing software on your computer without buying it,2,2
17,Installing software on your computer without buying it,3,1
17,Installing software on your computer without buying it,4,1
17,Installing software on your computer without buying it,5,2
17,Installing software on your computer without buying it,6,1
17,Installing software on your computer without buying it,7,1
17,Installing software on your computer without buying it,8,2
17,Installing software on your computer without buying it,9,1
17,Installing software on your computer without buying it,10,1
17,Installing software on your computer without buying it,11,1
17,Installing software on your computer without buying it,12,2
17,Installing software on your computer without buying it,13,2
17,Installing software on your computer without buying it,14,1
17,Installing software on your computer without buying it,15,1
17,Installing software on your computer without buying it,16,1
17,Installing software on your computer without buying it,17,2
17,Installing software on your computer without buying it,18,3
17,Installing software on your computer without buying it,19,2
17,Installing software on your computer without buying it,20,1
17,Installing software on your computer without buying it,21,2
17,Installing software on your computer without buying it,22,1
17,Installing software on your computer without buying it,23,2
17,Installing software on your computer without buying it,24,2
17,Installing software on your computer without buying it,25,2
17,Installing software on your computer without buying it,26,1
17,Installing software on your computer without buying it,27,2
17,Installing software on your computer without buying it,28,1
17,Installing software on your computer without buying it,29,1
17,Installing software on your computer without buying it,30,1
17,Installing software on your computer without buying it,31,2
17,Installing software on your computer without buying it,32,1
17,Installing software on your computer without buying it,33,1
17,Installing software on your computer without buying it,34,1
17,Installing software on your computer without buying it,35,1
17,Installing software on your computer without buying it,36,2
17,Installing software on your computer without buying it,37,1
17,Installing software on your computer without buying it,38,1
17,Installing software on your computer without buying it,39,2
17,Installing software on your computer without buying it,40,3
17,Installing software on your computer without buying it,41,1
17,Installing software on your computer without buying it,42,1
17,Installing software on your computer without buying it,43,2
17,Installing software on your computer without buying it,44,1
17,Installing software on your computer without buying it,45,1
17,Installing software on your computer without buying it,46,2
17,Installing software on your computer without buying it,47,1
17,Installing software on your computer without buying it,48,2
17,Installing software on your computer without buying it,49,3
17,Installing software on your computer without buying it,50,1
17,Installing software on your computer without buying it,51,1
17,Installing software on your computer without buying it,52,1
17,Installing software on your computer without buying it,53,1
17,Installing software on your computer without buying it,54,1
17,Installing software on your computer without buying it,55,2
17,Installing software on your computer without buying it,56,1
17,Installing software on your computer without buying it,57,1
17,Installing software on your computer without buying it,58,1
17,Installing software on your computer without buying it,59,2
17,Installing software on your computer without buying it,60,2
17,Installing software on your computer without buying it,61,2
17,Installing software on your computer without buying it,62,3
17,Installing software on your computer without buying it,63,1
17,Installing software on your computer without buying it,64,1
17,Installing software on your computer without buying it,65,2
17,Installing software on your computer without buying it,66,2
17,Installing software on your computer without buying it,67,1
17,Installing software on your computer without buying it,68,1
17,Installing software on your computer without buying it,69,2
17,Installing software on your computer without buying it,70,1
17,Installing software on your computer without buying it,71,2
17,Installing software on your computer without buying it,72,2
17,Installing software on your computer without buying it,73,1
17,Installing software on your computer without buying it,74,1
17,Installing software on your computer without buying it,75,2
17,Installing software on your computer without buying it,76,1
17,Installing software on your computer without buying it,77,1
17,Installing software on your computer without buying it,78,1
17,Installing software on your computer without buying it,79,1
17,Installing software on your computer without buying it,80,1
17,Installing software on your computer without buying it,81,2
17,Installing software on your computer without buying it,82,1
17,Installing software on your computer without buying it,83,2
17,Installing software on your computer without buying it,84,1
17,Installing software on your computer without buying it,85,1
17,Installing software on your computer without buying it,86,1
17,Installing software on your computer without buying it,87,1
17,Installing software on your computer without buying it,88,1
17,Installing software on your computer without buying it,89,1
17,Installing software on your computer without buying it,90,1
17,Installing software on your computer without buying it,91,1
17,Installing software on your computer without buying it,92,1
17,Installing software on your computer without buying it,93,1
17,Installing software on your computer without buying it,94,1
17,Installing software on your computer without buying it,95,1
17,Installing software on your computer without buying it,96,1
17,Installing software on your computer without buying it,97,1
17,Installing software on your computer without buying it,98,1
17,Installing software on your computer without buying it,99,1
18,"""Burning"" a CD rather than buying it",0,2
18,"""Burning"" a CD rather than buying it",1,3
18,"""Burning"" a CD rather than buying it",2,3
18,"""Burning"" a CD rather than buying it",3,2
18,"""Burning"" a CD rather than buying it",4,3
18,"""Burning"" a CD rather than buying it",5,3
18,"""Burning"" a CD rather than buying it",6,3
18,"""Burning"" a CD rather than buying it",7,3
18,"""Burning"" a CD rather than buying it",8,2
18,"""Burning"" a CD rather than buying it",9,3
18,"""Burning"" a CD rather than buying it",10,3
18,"""Burning"" a CD rather than buying it",11,2
18,"""Burning"" a CD rather than buying it",12,1
18,"""Burning"" a CD rather than buying it",13,3
18,"""Burning"" a CD rather than buying it",14,3
18,"""Burning"" a CD rather than buying it",15,2
18,"""Burning"" a CD rather than buying it",16,3
18,"""Burning"" a CD rather than buying it",17,3
18,"""Burning"" a CD rather than buying it",18,1
18,"""Burning"" a CD rather than buying it",19,2
18,"""Burning"" a CD rather than buying it",20,5
18,"""Burning"" a CD rather than buying it",21,2
18,"""Burning"" a CD rather than buying it",22,3
18,"""Burning"" a CD rather than buying it",23,3
18,"""Burning"" a CD rather than buying it",24,2
18,"""Burning"" a CD rather than buying it",25,2
18,"""Burning"" a CD rather than buying it",26,3
18,"""Burning"" a CD rather than buying it",27,1
18,"""Burning"" a CD rather than buying it",28,3
18,"""Burning"" a CD rather than buying it",29,2
18,"""Burning"" a CD rather than buying it",30,2
18,"""Burning"" a CD rather than buying it",31,3
18,"""Burning"" a CD rather than buying it",32,2
18,"""Burning"" a CD rather than buying it",33,4
18,"""Burning"" a CD rather than buying it",34,2
18,"""Burning"" a CD rather than buying it",35,3
18,"""Burning"" a CD rather than buying it",36,2
18,"""Burning"" a CD rather than buying it",37,2
18,"""Burning"" a CD rather than buying it",38,2
18,"""Burning"" a CD rather than buying it",39,2
18,"""Burning"" a CD rather than buying it",40,3
18,"""Burning"" a CD rather than buying it",41,3
18,"""Burning"" a CD rather than buying it",42,3
18,"""Burning"" a CD rather than buying it",43,1
18,"""Burning"" a CD rather than buying it",44,2
18,"""Burning"" a CD rather than buying it",45,2
18,"""Burning"" a CD rather than buying it",46,2
18,"""Burning"" a CD rather than buying it",47,2
18,"""Burning"" a CD rather than buying it",48,2
18,"""Burning"" a CD rather than buying it",49,1
18,"""Burning"" a CD rather than buying it",50,3
18,"""Burning"" a CD rather than buying it",51,3
18,"""Burning"" a CD rather than buying it",52,2
18,"""Burning"" a CD rather than buying it",53,2
18,"""Burning"" a CD rather than buying it",54,3
18,"""Burning"" a CD rather than buying it",55,3
18,"""Burning"" a CD rather than buying it",56,3
18,"""Burning"" a CD rather than buying it",57,3
18,"""Burning"" a CD rather than buying it",58,3
18,"""Burning"" a CD rather than buying it",59,3
18,"""Burning"" a CD rather than buying it",60,3
18,"""Burning"" a CD rather than buying it",61,2
18,"""Burning"" a CD rather than buying it",62,3
18,"""Burning"" a CD rather than buying it",63,2
18,"""Burning"" a CD rather than buying it",64,2
18,"""Burning"" a CD rather than buying it",65,1
18,"""Burning"" a CD rather than buying it",66,2
18,"""Burning"" a CD rather than buying it",67,3
18,"""Burning"" a CD rather than buying it",68,2
18,"""Burning"" a CD rather than buying it",69,3
18,"""Burning"" a CD rather than buying it",70,2
18,"""Burning"" a CD rather than buying it",71,2
18,"""Burning"" a CD rather than buying it",72,3
18,"""Burning"" a CD rather than buying it",73,2
18,"""Burning"" a CD rather than buying it",74,2
18,"""Burning"" a CD rather than buying it",75,4
18,"""Burning"" a CD rather than buying it",76,2
18,"""Burning"" a CD rather than buying it",77,2
18,"""Burning"" a CD rather than buying it",78,3
18,"""Burning"" a CD rather than buying it",79,3
18,"""Burning"" a CD rather than buying it",80,2
18,"""Burning"" a CD rather than buying it",81,3
18,"""Burning"" a CD rather than buying it",82,2
18,"""Burning"" a CD rather than buying it",83,2
18,"""Burning"" a CD rather than buying it",84,3
18,"""Burning"" a CD rather than buying it",85,3
18,"""Burning"" a CD rather than buying it",86,3
18,"""Burning"" a CD rather than buying it",87,3
18,"""Burning"" a CD rather than buying it",88,2
18,"""Burning"" a CD rather than buying it",89,2
18,"""Burning"" a CD rather than buying it",90,2
18,"""Burning"" a CD rather than buying it",91,2
18,"""Burning"" a CD rather than buying it",92,2
18,"""Burning"" a CD rather than buying it",93,4
18,"""Burning"" a CD rather than buying it",94,3
18,"""Burning"" a CD rather than buying it",95,3
18,"""Burning"" a CD rather than buying it",96,4
18,"""Burning"" a CD rather than buying it",97,1
18,"""Burning"" a CD rather than buying it",98,3
18,"""Burning"" a CD rather than buying it",99,2
19,Returning merchandise after buying it and not liking it,0,4
19,Returning merchandise after buying it and not liking it,1,3
19,Returning merchandise after buying it and not liking it,2,4
19,Returning merchandise after buying it and not liking it,3,4
19,Returning merchandise after buying it and not liking it,4,4
19,Returning merchandise after buying it and not liking it,5,3
19,Returning merchandise after buying it and not liking it,6,3
19,Returning merchandise after buying it and not liking it,7,4
19,Returning merchandise after buying it and not liking it,8,4
19,Returning merchandise after buying it and not liking it,9,3
19,Returning merchandise after buying it and not liking it,10,3
19,Returning merchandise after buying it and not liking it,11,3
19,Returning merchandise after buying it and not liking it,12,4
19,Returning merchandise after buying it and not liking it,13,4
19,Returning merchandise after buying it and not liking it,14,4
19,Returning merchandise after buying it and not liking it,15,3
19,Returning merchandise after buying it and not liking it,16,3
19,Returning merchandise after buying it and not liking it,17,4
19,Returning merchandise after buying it and not liking it,18,3
19,Returning merchandise after buying it and not liking it,19,4
19,Returning merchandise after buying it and not liking it,20,4
19,Returning merchandise after buying it and not liking it,21,4
19,Returning merchandise after buying it and not liking it,22,3
19,Returning merchandise after buying it and not liking it,23,3
19,Returning merchandise after buying it and not liking it,24,3
19,Returning merchandise after buying it and not liking it,25,3
19,Returning merchandise after buying it and not liking it,26,3
19,Returning merchandise after buying it and not liking it,27,3
19,Returning merchandise after buying it and not liking it,28,4
19,Returning merchandise after buying it and not liking it,29,3
19,Returning merchandise after buying it and not liking it,30,3
19,Returning merchandise after buying it and not liking it,31,3
19,Returning merchandise after buying it and not liking it,32,3
19,Returning merchandise after buying it and not liking it,33,3
19,Returning merchandise after buying it and not liking it,34,3
19,Returning merchandise after buying it and not liking it,35,3
19,Returning merchandise after buying it and not liking it,36,3
19,Returning merchandise after buying it and not liking it,37,4
19,Returning merchandise after buying it and not liking it,38,3
19,Returning merchandise after buying it and not liking it,39,4
19,Returning merchandise after buying it and not liking it,40,3
19,Returning merchandise after buying it and not liking it,41,4
19,Returning merchandise after buying it and not liking it,42,3
19,Returning merchandise after buying it and not liking it,43,4
19,Returning merchandise after buying it and not liking it,44,4
19,Returning merchandise after buying it and not liking it,45,4
19,Returning merchandise after buying it and not liking it,46,4
19,Returning merchandise after buying it and not liking it,47,4
19,Returning merchandise after buying it and not liking it,48,4
19,Returning merchandise after buying it and not liking it,49,4
19,Returning merchandise after buying it and not liking it,50,4
19,Returning merchandise after buying it and not liking it,51,4
19,Returning merchandise after buying it and not liking it,52,3
19,Returning merchandise after buying it and not liking it,53,3
19,Returning merchandise after buying it and not liking it,54,3
19,Returning merchandise after buying it and not liking it,55,3
19,Returning merchandise after buying it and not liking it,56,4
19,Returning merchandise after buying it and not liking it,57,4
19,Returning merchandise after buying it and not liking it,58,3
19,Returning merchandise after buying it and not liking it,59,3
19,Returning merchandise after buying it and not liking it,60,3
19,Returning merchandise after buying it and not liking it,61,3
19,Returning merchandise after buying it and not liking it,62,3
19,Returning merchandise after buying it and not liking it,63,3
19,Returning merchandise after buying it and not liking it,64,4
19,Returning merchandise after buying it and not liking it,65,4
19,Returning merchandise after buying it and not liking it,66,4
19,Returning merchandise after buying it and not liking it,67,4
19,Returning merchandise after buying it and not liking it,68,3
19,Returning merchandise after buying it and not liking it,69,3
19,Returning merchandise after buying it and not liking it,70,4
19,Returning merchandise after buying it and not liking it,71,4
19,Returning merchandise after buying it and not liking it,72,3
19,Returning merchandise after buying it and not liking it,73,3
19,Returning merchandise after buying it and not liking it,74,4
19,Returning merchandise after buying it and not liking it,75,3
19,Returning merchandise after buying it and not liking it,76,3
19,Returning merchandise after buying it and not liking it,77,4
19,Returning merchandise after buying it and not liking it,78,3
19,Returning merchandise after buying it and not liking it,79,4
19,Returning merchandise after buying it and not liking it,80,4
19,Returning merchandise after buying it and not liking it,81,3
19,Returning merchandise after buying it and not liking it,82,3
19,Returning merchandise after buying it and not liking it,83,3
19,Returning merchandise after buying it and not liking it,84,3
19,Returning merchandise after buying it and not liking it,85,3
19,Returning merchandise after buying it and not liking it,86,4
19,Returning merchandise after buying it and not liking it,87,3
19,Returning merchandise after buying it and not liking it,88,4
19,Returning merchandise after buying it and not liking it,89,3
19,Returning merchandise after buying it and not liking it,90,4
19,Returning merchandise after buying it and not liking it,91,3
19,Returning merchandise after buying it and not liking it,92,4
19,Returning merchandise after buying it and not liking it,93,3
19,Returning merchandise after buying it and not liking it,94,3
19,Returning merchandise after buying it and not liking it,95,3
19,Returning merchandise after buying it and not liking it,96,3
19,Returning merchandise after buying it and not liking it,97,3
19,Returning merchandise after buying it and not liking it,98,4
19,Returning merchandise after buying it and not liking it,99,4
20,Taping a movie off the television,0,2
20,Taping a movie off the television,1,2
20,Taping a movie off the television,2,2
20,Taping a movie off the television,3,3
20,Taping a movie off the television,4,3
20,Taping a movie off the television,5,2
20,Taping a movie off the television,6,2
20,Taping a movie off the television,7,2
20,Taping a movie off the television,8,3
20,Taping a movie off the television,9,2
20,Taping a movie off the television,10,2
20,Taping a movie off the television,11,3
20,Taping a movie off the television,12,2
20,Taping a movie off the television,13,2
20,Taping a movie off the television,14,3
20,Taping a movie off the television,15,2
20,Taping a movie off the television,16,2
20,Taping a movie off the television,17,2
20,Taping a movie off the television,18,2
20,Taping a movie off the television,19,2
20,Taping a movie off the television,20,3
20,Taping a movie off the television,21,2
20,Taping a movie off the television,22,2
20,Taping a movie off the television,23,2
20,Taping a movie off the television,24,2
20,Taping a movie off the television,25,2
20,Taping a movie off the television,26,3
20,Taping a movie off the television,27,2
20,Taping a movie off the television,28,3
20,Taping a movie off the television,29,2
20,Taping a movie off the television,30,2
20,Taping a movie off the television,31,2
20,Taping a movie off the television,32,3
20,Taping a movie off the television,33,2
20,Taping a movie off the television,34,1
20,Taping a movie off the television,35,1
20,Taping a movie off the television,36,4
20,Taping a movie off the television,37,2
20,Taping a movie off the television,38,2
20,Taping a movie off the television,39,2
20,Taping a movie off the television,40,2
20,Taping a movie off the television,41,3
20,Taping a movie off the television,42,2
20,Taping a movie off the television,43,2
20,Taping a movie off the television,44,2
20,Taping a movie off the television,45,2
20,Taping a movie off the television,46,2
20,Taping a movie off the television,47,1
20,Taping a movie off the television,48,2
20,Taping a movie off the television,49,1
20,Taping a movie off the television,50,2
20,Taping a movie off the television,51,2
20,Taping a movie off the television,52,2
20,Taping a movie off the television,53,2
20,Taping a movie off the television,54,2
20,Taping a movie off the television,55,2
20,Taping a movie off the television,56,3
20,Taping a movie off the television,57,3
20,Taping a movie off the television,58,4
20,Taping a movie off the television,59,3
20,Taping a movie off the television,60,2
20,Taping a movie off the television,61,2
20,Taping a movie off the television,62,4
20,Taping a movie off the television,63,2
20,Taping a movie off the television,64,2
20,Taping a movie off the television,65,1
20,Taping a movie off the television,66,2
20,Taping a movie off the television,67,3
20,Taping a movie off the television,68,1
20,Taping a movie off the television,69,1
20,Taping a movie off the television,70,4
20,Taping a movie off the television,71,1
20,Taping a movie off the television,72,2
20,Taping a movie off the television,73,3
20,Taping a movie off the television,74,2
20,Taping a movie off the television,75,2
20,Taping a movie off the television,76,3
20,Taping a movie off the television,77,2
20,Taping a movie off the television,78,3
20,Taping a movie off the television,79,2
20,Taping a movie off the television,80,3
20,Taping a movie off the television,81,2
20,Taping a movie off the television,82,2
20,Taping a movie off the television,83,3
20,Taping a movie off the television,84,1
20,Taping a movie off the television,85,2
20,Taping a movie off the television,86,3
20,Taping a movie off the television,87,1
20,Taping a movie off the television,88,2
20,Taping a movie off the television,89,1
20,Taping a movie off the television,90,2
20,Taping a movie off the television,91,3
20,Taping a movie off the television,92,1
20,Taping a movie off the television,93,2
20,Taping a movie off the television,94,1
20,Taping a movie off the television,95,2
20,Taping a movie off the television,96,1
20,Taping a movie off the television,97,3
20,Taping a movie off the television,98,3
20,Taping a movie off the television,99,3
21,Spending over an hour trying on clothing and not buying anything,0,2
21,Spending over an hour trying on clothing and not buying anything,1,3
21,Spending over an hour trying on clothing and not buying anything,2,2
21,Spending over an hour trying on clothing and not buying anything,3,2
21,Spending over an hour trying on clothing and not buying anything,4,3
21,Spending over an hour trying on clothing and not buying anything,5,3
21,Spending over an hour trying on clothing and not buying anything,6,3
21,Spending over an hour trying on clothing and not buying anything,7,3
21,Spending over an hour trying on clothing and not buying anything,8,2
21,Spending over an hour trying on clothing and not buying anything,9,3
21,Spending over an hour trying on clothing and not buying anything,10,3
21,Spending over an hour trying on clothing and not buying anything,11,2
21,Spending over an hour trying on clothing and not buying anything,12,2
21,Spending over an hour trying on clothing and not buying anything,13,3
21,Spending over an hour trying on clothing and not buying anything,14,3
21,Spending over an hour trying on clothing and not buying anything,15,3
21,Spending over an hour trying on clothing and not buying anything,16,4
21,Spending over an hour trying on clothing and not buying anything,17,2
21,Spending over an hour trying on clothing and not buying anything,18,3
21,Spending over an hour trying on clothing and not buying anything,19,3
21,Spending over an hour trying on clothing and not buying anything,20,2
21,Spending over an hour trying on clothing and not buying anything,21,3
21,Spending over an hour trying on clothing and not buying anything,22,3
21,Spending over an hour trying on clothing and not buying anything,23,2
21,Spending over an hour trying on clothing and not buying anything,24,1
21,Spending over an hour trying on clothing and not buying anything,25,2
21,Spending over an hour trying on clothing and not buying anything,26,3
21,Spending over an hour trying on clothing and not buying anything,27,3
21,Spending over an hour trying on clothing and not buying anything,28,3
21,Spending over an hour trying on clothing and not buying anything,29,2
21,Spending over an hour trying on clothing and not buying anything,30,2
21,Spending over an hour trying on clothing and not buying anything,31,2
21,Spending over an hour trying on clothing and not buying anything,32,2
21,Spending over an hour trying on clothing and not buying anything,33,2
21,Spending over an hour trying on clothing and not buying anything,34,3
21,Spending over an hour trying on clothing and not buying anything,35,3
21,Spending over an hour trying on clothing and not buying anything,36,3
21,Spending over an hour trying on clothing and not buying anything,37,3
21,Spending over an hour trying on clothing and not buying anything,38,3
21,Spending over an hour trying on clothing and not buying anything,39,3
21,Spending over an hour trying on clothing and not buying anything,40,2
21,Spending over an hour trying on clothing and not buying anything,41,2
21,Spending over an hour trying on clothing and not buying anything,42,3
21,Spending over an hour trying on clothing and not buying anything,43,3
21,Spending over an hour trying on clothing and not buying anything,44,2
21,Spending over an hour trying on clothing and not buying anything,45,3
21,Spending over an hour trying on clothing and not buying anything,46,2
21,Spending over an hour trying on clothing and not buying anything,47,3
21,Spending over an hour trying on clothing and not buying anything,48,3
21,Spending over an hour trying on clothing and not buying anything,49,2
21,Spending over an hour trying on clothing and not buying anything,50,3
21,Spending over an hour trying on clothing and not buying anything,51,3
21,Spending over an hour trying on clothing and not buying anything,52,3
21,Spending over an hour trying on clothing and not buying anything,53,2
21,Spending over an hour trying on clothing and not buying anything,54,2
21,Spending over an hour trying on clothing and not buying anything,55,3
21,Spending over an hour trying on clothing and not buying anything,56,2
21,Spending over an hour trying on clothing and not buying anything,57,2
21,Spending over an hour trying on clothing and not buying anything,58,3
21,Spending over an hour trying on clothing and not buying anything,59,3
21,Spending over an hour trying on clothing and not buying anything,60,3
21,Spending over an hour trying on clothing and not buying anything,61,2
21,Spending over an hour trying on clothing and not buying anything,62,3
21,Spending over an hour trying on clothing and not buying anything,63,3
21,Spending over an hour trying on clothing and not buying anything,64,3
21,Spending over an hour trying on clothing and not buying anything,65,3
21,Spending over an hour trying on clothing and not buying anything,66,2
21,Spending over an hour trying on clothing and not buying anything,67,2
21,Spending over an hour trying on clothing and not buying anything,68,3
21,Spending over an hour trying on clothing and not buying anything,69,3
21,Spending over an hour trying on clothing and not buying anything,70,3
21,Spending over an hour trying on clothing and not buying anything,71,2
21,Spending over an hour trying on clothing and not buying anything,72,2
21,Spending over an hour trying on clothing and not buying anything,73,3
21,Spending over an hour trying on clothing and not buying anything,74,3
21,Spending over an hour trying on clothing and not buying anything,75,3
21,Spending over an hour trying on clothing and not buying anything,76,3
21,Spending over an hour trying on clothing and not buying anything,77,3
21,Spending over an hour trying on clothing and not buying anything,78,3
21,Spending over an hour trying on clothing and not buying anything,79,3
21,Spending over an hour trying on clothing and not buying anything,80,3
21,Spending over an hour trying on clothing and not buying anything,81,3
21,Spending over an hour trying on clothing and not buying anything,82,3
21,Spending over an hour trying on clothing and not buying anything,83,3
21,Spending over an hour trying on clothing and not buying anything,84,3
21,Spending over an hour trying on clothing and not buying anything,85,2
21,Spending over an hour trying on clothing and not buying anything,86,2
21,Spending over an hour trying on clothing and not buying anything,87,2
21,Spending over an hour trying on clothing and not buying anything,88,2
21,Spending over an hour trying on clothing and not buying anything,89,3
21,Spending over an hour trying on clothing and not buying anything,90,3
21,Spending over an hour trying on clothing and not buying anything,91,1
21,Spending over an hour trying on clothing and not buying anything,92,3
21,Spending over an hour trying on clothing and not buying anything,93,3
21,Spending over an hour trying on clothing and not buying anything,94,3
21,Spending over an hour trying on clothing and not buying anything,95,3
21,Spending over an hour trying on clothing and not buying anything,96,2
21,Spending over an hour trying on clothing and not buying anything,97,3
21,Spending over an hour trying on clothing and not buying anything,98,2
21,Spending over an hour trying on clothing and not buying anything,99,2
22,Downloading music from the internet instead of buying it,0,3
22,Downloading music from the internet instead of buying it,1,2
22,Downloading music from the internet instead of buying it,2,3
22,Downloading music from the internet instead of buying it,3,4
22,Downloading music from the internet instead of buying it,4,4
22,Downloading music from the internet instead of buying it,5,3
22,Downloading music from the internet instead of buying it,6,3
22,Downloading music from the internet instead of buying it,7,3
22,Downloading music from the internet instead of buying it,8,4
22,Downloading music from the internet instead of buying it,9,3
22,Downloading music from the internet instead of buying it,10,3
22,Downloading music from the internet instead of buying it,11,4
22,Downloading music from the internet instead of buying it,12,3
22,Downloading music from the internet instead of buying it,13,3
22,Downloading music from the internet instead of buying it,14,3
22,Downloading music from the internet instead of buying it,15,4
22,Downloading music from the internet instead of buying it,16,4
22,Downloading music from the internet instead of buying it,17,4
22,Downloading music from the internet instead of buying it,18,3
22,Downloading music from the internet instead of buying it,19,3
22,Downloading music from the internet instead of buying it,20,3
22,Downloading music from the internet instead of buying it,21,3
22,Downloading music from the internet instead of buying it,22,3
22,Downloading music from the internet instead of buying it,23,3
22,Downloading music from the internet instead of buying it,24,3
22,Downloading music from the internet instead of buying it,25,4
22,Downloading music from the internet instead of buying it,26,4
22,Downloading music from the internet instead of buying it,27,4
22,Downloading music from the internet instead of buying it,28,3
22,Downloading music from the internet instead of buying it,29,4
22,Downloading music from the internet instead of buying it,30,3
22,Downloading music from the internet instead of buying it,31,3
22,Downloading music from the internet instead of buying it,32,4
22,Downloading music from the internet instead of buying it,33,4
22,Downloading music from the internet instead of buying it,34,3
22,Downloading music from the internet instead of buying it,35,3
22,Downloading music from the internet instead of buying it,36,4
22,Downloading music from the internet instead of buying it,37,4
22,Downloading music from the internet instead of buying it,38,3
22,Downloading music from the internet instead of buying it,39,3
22,Downloading music from the internet instead of buying it,40,3
22,Downloading music from the internet instead of buying it,41,3
22,Downloading music from the internet instead of buying it,42,3
22,Downloading music from the internet instead of buying it,43,4
22,Downloading music from the internet instead of buying it,44,4
22,Downloading music from the internet instead of buying it,45,3
22,Downloading music from the internet instead of buying it,46,3
22,Downloading music from the internet instead of buying it,47,3
22,Downloading music from the internet instead of buying it,48,3
22,Downloading music from the internet instead of buying it,49,3
22,Downloading music from the internet instead of buying it,50,4
22,Downloading music from the internet instead of buying it,51,4
22,Downloading music from the internet instead of buying it,52,3
22,Downloading music from the internet instead of buying it,53,4
22,Downloading music from the internet instead of buying it,54,3
22,Downloading music from the internet instead of buying it,55,4
22,Downloading music from the internet instead of buying it,56,4
22,Downloading music from the internet instead of buying it,57,3
22,Downloading music from the internet instead of buying it,58,4
22,Downloading music from the internet instead of buying it,59,4
22,Downloading music from the internet instead of buying it,60,4
22,Downloading music from the internet instead of buying it,61,3
22,Downloading music from the internet instead of buying it,62,3
22,Downloading music from the internet instead of buying it,63,4
22,Downloading music from the internet instead of buying it,64,3
22,Downloading music from the internet instead of buying it,65,4
22,Downloading music from the internet instead of buying it,66,3
22,Downloading music from the internet instead of buying it,67,4
22,Downloading music from the internet instead of buying it,68,4
22,Downloading music from the internet instead of buying it,69,3
22,Downloading music from the internet instead of buying it,70,3
22,Downloading music from the internet instead of buying it,71,3
22,Downloading music from the internet instead of buying it,72,3
22,Downloading music from the internet instead of buying it,73,4
22,Downloading music from the internet instead of buying it,74,3
22,Downloading music from the internet instead of buying it,75,4
22,Downloading music from the internet instead of buying it,76,3
22,Downloading music from the internet instead of buying it,77,3
22,Downloading music from the internet instead of buying it,78,4
22,Downloading music from the internet instead of buying it,79,5
22,Downloading music from the internet instead of buying it,80,3
