#,questions,iterations,answers
22,Observing someone shoplifting and ignoring it. ([2]: passively),47,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),48,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),49,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),50,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),51,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),52,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),53,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),54,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),55,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),56,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),57,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),58,3
22,Observing someone shoplifting and ignoring it. ([2]: passively),59,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),60,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),61,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),62,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),63,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),64,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),65,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),66,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),67,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),68,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),69,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),70,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),71,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),72,3
22,Observing someone shoplifting and ignoring it. ([2]: passively),73,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),74,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),75,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),76,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),77,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),78,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),79,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),80,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),81,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),82,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),83,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),84,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),85,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),86,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),87,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),88,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),89,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),90,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),91,3
22,Observing someone shoplifting and ignoring it. ([2]: passively),92,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),93,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),94,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),95,3
22,Observing someone shoplifting and ignoring it. ([2]: passively),96,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),97,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),98,2
22,Observing someone shoplifting and ignoring it. ([2]: passively),99,2
23,Removing the pollution control device from an automobile in order to get better mileage.,0,1
23,Removing the pollution control device from an automobile in order to get better mileage.,1,2
23,Removing the pollution control device from an automobile in order to get better mileage.,2,1
23,Removing the pollution control device from an automobile in order to get better mileage.,3,1
23,Removing the pollution control device from an automobile in order to get better mileage.,4,2
23,Removing the pollution control device from an automobile in order to get better mileage.,5,1
23,Removing the pollution control device from an automobile in order to get better mileage.,6,2
23,Removing the pollution control device from an automobile in order to get better mileage.,7,1
23,Removing the pollution control device from an automobile in order to get better mileage.,8,2
23,Removing the pollution control device from an automobile in order to get better mileage.,9,1
23,Removing the pollution control device from an automobile in order to get better mileage.,10,2
23,Removing the pollution control device from an automobile in order to get better mileage.,11,1
23,Removing the pollution control device from an automobile in order to get better mileage.,12,1
23,Removing the pollution control device from an automobile in order to get better mileage.,13,1
23,Removing the pollution control device from an automobile in order to get better mileage.,14,2
23,Removing the pollution control device from an automobile in order to get better mileage.,15,2
23,Removing the pollution control device from an automobile in order to get better mileage.,16,2
23,Removing the pollution control device from an automobile in order to get better mileage.,17,2
23,Removing the pollution control device from an automobile in order to get better mileage.,18,2
23,Removing the pollution control device from an automobile in order to get better mileage.,19,1
23,Removing the pollution control device from an automobile in order to get better mileage.,20,2
23,Removing the pollution control device from an automobile in order to get better mileage.,21,2
23,Removing the pollution control device from an automobile in order to get better mileage.,22,1
23,Removing the pollution control device from an automobile in order to get better mileage.,23,2
23,Removing the pollution control device from an automobile in order to get better mileage.,24,1
23,Removing the pollution control device from an automobile in order to get better mileage.,25,2
23,Removing the pollution control device from an automobile in order to get better mileage.,26,2
23,Removing the pollution control device from an automobile in order to get better mileage.,27,2
23,Removing the pollution control device from an automobile in order to get better mileage.,28,2
23,Removing the pollution control device from an automobile in order to get better mileage.,29,1
23,Removing the pollution control device from an automobile in order to get better mileage.,30,2
23,Removing the pollution control device from an automobile in order to get better mileage.,31,2
23,Removing the pollution control device from an automobile in order to get better mileage.,32,1
23,Removing the pollution control device from an automobile in order to get better mileage.,33,2
23,Removing the pollution control device from an automobile in order to get better mileage.,34,2
23,Removing the pollution control device from an automobile in order to get better mileage.,35,1
23,Removing the pollution control device from an automobile in order to get better mileage.,36,2
23,Removing the pollution control device from an automobile in order to get better mileage.,37,1
23,Removing the pollution control device from an automobile in order to get better mileage.,38,2
23,Removing the pollution control device from an automobile in order to get better mileage.,39,2
23,Removing the pollution control device from an automobile in order to get better mileage.,40,2
23,Removing the pollution control device from an automobile in order to get better mileage.,41,2
23,Removing the pollution control device from an automobile in order to get better mileage.,42,1
23,Removing the pollution control device from an automobile in order to get better mileage.,43,1
23,Removing the pollution control device from an automobile in order to get better mileage.,44,2
23,Removing the pollution control device from an automobile in order to get better mileage.,45,2
23,Removing the pollution control device from an automobile in order to get better mileage.,46,1
23,Removing the pollution control device from an automobile in order to get better mileage.,47,2
23,Removing the pollution control device from an automobile in order to get better mileage.,48,1
23,Removing the pollution control device from an automobile in order to get better mileage.,49,2
23,Removing the pollution control device from an automobile in order to get better mileage.,50,2
23,Removing the pollution control device from an automobile in order to get better mileage.,51,2
23,Removing the pollution control device from an automobile in order to get better mileage.,52,1
23,Removing the pollution control device from an automobile in order to get better mileage.,53,2
23,Removing the pollution control device from an automobile in order to get better mileage.,54,2
23,Removing the pollution control device from an automobile in order to get better mileage.,55,1
23,Removing the pollution control device from an automobile in order to get better mileage.,56,1
23,Removing the pollution control device from an automobile in order to get better mileage.,57,1
23,Removing the pollution control device from an automobile in order to get better mileage.,58,2
23,Removing the pollution control device from an automobile in order to get better mileage.,59,1
23,Removing the pollution control device from an automobile in order to get better mileage.,60,2
23,Removing the pollution control device from an automobile in order to get better mileage.,61,2
23,Removing the pollution control device from an automobile in order to get better mileage.,62,1
23,Removing the pollution control device from an automobile in order to get better mileage.,63,1
23,Removing the pollution control device from an automobile in order to get better mileage.,64,2
23,Removing the pollution control device from an automobile in order to get better mileage.,65,1
23,Removing the pollution control device from an automobile in order to get better mileage.,66,2
23,Removing the pollution control device from an automobile in order to get better mileage.,67,1
23,Removing the pollution control device from an automobile in order to get better mileage.,68,2
23,Removing the pollution control device from an automobile in order to get better mileage.,69,1
23,Removing the pollution control device from an automobile in order to get better mileage.,70,2
23,Removing the pollution control device from an automobile in order to get better mileage.,71,2
23,Removing the pollution control device from an automobile in order to get better mileage.,72,1
23,Removing the pollution control device from an automobile in order to get better mileage.,73,2
23,Removing the pollution control device from an automobile in order to get better mileage.,74,1
23,Removing the pollution control device from an automobile in order to get better mileage.,75,1
23,Removing the pollution control device from an automobile in order to get better mileage.,76,1
23,Removing the pollution control device from an automobile in order to get better mileage.,77,2
23,Removing the pollution control device from an automobile in order to get better mileage.,78,1
23,Removing the pollution control device from an automobile in order to get better mileage.,79,2
23,Removing the pollution control device from an automobile in order to get better mileage.,80,1
23,Removing the pollution control device from an automobile in order to get better mileage.,81,2
23,Removing the pollution control device from an automobile in order to get better mileage.,82,1
23,Removing the pollution control device from an automobile in order to get better mileage.,83,2
23,Removing the pollution control device from an automobile in order to get better mileage.,84,2
23,Removing the pollution control device from an automobile in order to get better mileage.,85,2
23,Removing the pollution control device from an automobile in order to get better mileage.,86,1
23,Removing the pollution control device from an automobile in order to get better mileage.,87,1
23,Removing the pollution control device from an automobile in order to get better mileage.,88,1
23,Removing the pollution control device from an automobile in order to get better mileage.,89,2
23,Removing the pollution control device from an automobile in order to get better mileage.,90,2
23,Removing the pollution control device from an automobile in order to get better mileage.,91,2
23,Removing the pollution control device from an automobile in order to get better mileage.,92,1
23,Removing the pollution control device from an automobile in order to get better mileage.,93,1
23,Removing the pollution control device from an automobile in order to get better mileage.,94,2
23,Removing the pollution control device from an automobile in order to get better mileage.,95,2
23,Removing the pollution control device from an automobile in order to get better mileage.,96,1
23,Removing the pollution control device from an automobile in order to get better mileage.,97,2
23,Removing the pollution control device from an automobile in order to get better mileage.,98,2
23,Removing the pollution control device from an automobile in order to get better mileage.,99,2
24,Tasting grapes in a supermarket and not buying any.,0,3
24,Tasting grapes in a supermarket and not buying any.,1,3
24,Tasting grapes in a supermarket and not buying any.,2,3
24,Tasting grapes in a supermarket and not buying any.,3,3
24,Tasting grapes in a supermarket and not buying any.,4,3
24,Tasting grapes in a supermarket and not buying any.,5,3
24,Tasting grapes in a supermarket and not buying any.,6,3
24,Tasting grapes in a supermarket and not buying any.,7,3
24,Tasting grapes in a supermarket and not buying any.,8,3
24,Tasting grapes in a supermarket and not buying any.,9,3
24,Tasting grapes in a supermarket and not buying any.,10,3
24,Tasting grapes in a supermarket and not buying any.,11,3
24,Tasting grapes in a supermarket and not buying any.,12,3
24,Tasting grapes in a supermarket and not buying any.,13,3
24,Tasting grapes in a supermarket and not buying any.,14,3
24,Tasting grapes in a supermarket and not buying any.,15,3
24,Tasting grapes in a supermarket and not buying any.,16,3
24,Tasting grapes in a supermarket and not buying any.,17,3
24,Tasting grapes in a supermarket and not buying any.,18,3
24,Tasting grapes in a supermarket and not buying any.,19,3
24,Tasting grapes in a supermarket and not buying any.,20,3
24,Tasting grapes in a supermarket and not buying any.,21,3
24,Tasting grapes in a supermarket and not buying any.,22,3
24,Tasting grapes in a supermarket and not buying any.,23,3
24,Tasting grapes in a supermarket and not buying any.,24,3
24,Tasting grapes in a supermarket and not buying any.,25,3
24,Tasting grapes in a supermarket and not buying any.,26,3
24,Tasting grapes in a supermarket and not buying any.,27,3
24,Tasting grapes in a supermarket and not buying any.,28,3
24,Tasting grapes in a supermarket and not buying any.,29,3
24,Tasting grapes in a supermarket and not buying any.,30,3
24,Tasting grapes in a supermarket and not buying any.,31,3
24,Tasting grapes in a supermarket and not buying any.,32,3
24,Tasting grapes in a supermarket and not buying any.,33,3
24,Tasting grapes in a supermarket and not buying any.,34,3
24,Tasting grapes in a supermarket and not buying any.,35,3
24,Tasting grapes in a supermarket and not buying any.,36,3
24,Tasting grapes in a supermarket and not buying any.,37,3
24,Tasting grapes in a supermarket and not buying any.,38,3
24,Tasting grapes in a supermarket and not buying any.,39,3
24,Tasting grapes in a supermarket and not buying any.,40,3
24,Tasting grapes in a supermarket and not buying any.,41,3
24,Tasting grapes in a supermarket and not buying any.,42,3
24,Tasting grapes in a supermarket and not buying any.,43,3
24,Tasting grapes in a supermarket and not buying any.,44,3
24,Tasting grapes in a supermarket and not buying any.,45,3
24,Tasting grapes in a supermarket and not buying any.,46,3
24,Tasting grapes in a supermarket and not buying any.,47,3
24,Tasting grapes in a supermarket and not buying any.,48,3
24,Tasting grapes in a supermarket and not buying any.,49,3
24,Tasting grapes in a supermarket and not buying any.,50,3
24,Tasting grapes in a supermarket and not buying any.,51,3
24,Tasting grapes in a supermarket and not buying any.,52,3
24,Tasting grapes in a supermarket and not buying any.,53,3
24,Tasting grapes in a supermarket and not buying any.,54,3
24,Tasting grapes in a supermarket and not buying any.,55,3
24,Tasting grapes in a supermarket and not buying any.,56,3
24,Tasting grapes in a supermarket and not buying any.,57,3
24,Tasting grapes in a supermarket and not buying any.,58,3
24,Tasting grapes in a supermarket and not buying any.,59,3
24,Tasting grapes in a supermarket and not buying any.,60,3
24,Tasting grapes in a supermarket and not buying any.,61,3
24,Tasting grapes in a supermarket and not buying any.,62,3
24,Tasting grapes in a supermarket and not buying any.,63,3
24,Tasting grapes in a supermarket and not buying any.,64,3
24,Tasting grapes in a supermarket and not buying any.,65,3
24,Tasting grapes in a supermarket and not buying any.,66,3
24,Tasting grapes in a supermarket and not buying any.,67,3
24,Tasting grapes in a supermarket and not buying any.,68,3
24,Tasting grapes in a supermarket and not buying any.,69,3
24,Tasting grapes in a supermarket and not buying any.,70,3
24,Tasting grapes in a supermarket and not buying any.,71,3
24,Tasting grapes in a supermarket and not buying any.,72,3
24,Tasting grapes in a supermarket and not buying any.,73,3
24,Tasting grapes in a supermarket and not buying any.,74,3
24,Tasting grapes in a supermarket and not buying any.,75,3
24,Tasting grapes in a supermarket and not buying any.,76,3
24,Tasting grapes in a supermarket and not buying any.,77,3
24,Tasting grapes in a supermarket and not buying any.,78,3
24,Tasting grapes in a supermarket and not buying any.,79,3
24,Tasting grapes in a supermarket and not buying any.,80,3
24,Tasting grapes in a supermarket and not buying any.,81,3
24,Tasting grapes in a supermarket and not buying any.,82,3
24,Tasting grapes in a supermarket and not buying any.,83,3
24,Tasting grapes in a supermarket and not buying any.,84,3
24,Tasting grapes in a supermarket and not buying any.,85,3
24,Tasting grapes in a supermarket and not buying any.,86,3
24,Tasting grapes in a supermarket and not buying any.,87,3
24,Tasting grapes in a supermarket and not buying any.,88,3
24,Tasting grapes in a supermarket and not buying any.,89,3
24,Tasting grapes in a supermarket and not buying any.,90,3
24,Tasting grapes in a supermarket and not buying any.,91,3
24,Tasting grapes in a supermarket and not buying any.,92,3
24,Tasting grapes in a supermarket and not buying any.,93,2
24,Tasting grapes in a supermarket and not buying any.,94,3
24,Tasting grapes in a supermarket and not buying any.,95,3
24,Tasting grapes in a supermarket and not buying any.,96,3
24,Tasting grapes in a supermarket and not buying any.,97,3
24,Tasting grapes in a supermarket and not buying any.,98,3
24,Tasting grapes in a supermarket and not buying any.,99,3
25,Joining a record club just to get some free records without any intention of buying records. ,0,2
25,Joining a record club just to get some free records without any intention of buying records. ,1,2
25,Joining a record club just to get some free records without any intention of buying records. ,2,2
25,Joining a record club just to get some free records without any intention of buying records. ,3,2
25,Joining a record club just to get some free records without any intention of buying records. ,4,2
25,Joining a record club just to get some free records without any intention of buying records. ,5,2
25,Joining a record club just to get some free records without any intention of buying records. ,6,2
25,Joining a record club just to get some free records without any intention of buying records. ,7,2
25,Joining a record club just to get some free records without any intention of buying records. ,8,2
25,Joining a record club just to get some free records without any intention of buying records. ,9,2
25,Joining a record club just to get some free records without any intention of buying records. ,10,2
25,Joining a record club just to get some free records without any intention of buying records. ,11,2
25,Joining a record club just to get some free records without any intention of buying records. ,12,2
25,Joining a record club just to get some free records without any intention of buying records. ,13,2
25,Joining a record club just to get some free records without any intention of buying records. ,14,2
25,Joining a record club just to get some free records without any intention of buying records. ,15,2
25,Joining a record club just to get some free records without any intention of buying records. ,16,2
25,Joining a record club just to get some free records without any intention of buying records. ,17,2
25,Joining a record club just to get some free records without any intention of buying records. ,18,2
25,Joining a record club just to get some free records without any intention of buying records. ,19,1
25,Joining a record club just to get some free records without any intention of buying records. ,20,2
25,Joining a record club just to get some free records without any intention of buying records. ,21,2
25,Joining a record club just to get some free records without any intention of buying records. ,22,2
25,Joining a record club just to get some free records without any intention of buying records. ,23,2
25,Joining a record club just to get some free records without any intention of buying records. ,24,2
25,Joining a record club just to get some free records without any intention of buying records. ,25,2
25,Joining a record club just to get some free records without any intention of buying records. ,26,2
25,Joining a record club just to get some free records without any intention of buying records. ,27,1
25,Joining a record club just to get some free records without any intention of buying records. ,28,2
25,Joining a record club just to get some free records without any intention of buying records. ,29,2
25,Joining a record club just to get some free records without any intention of buying records. ,30,2
25,Joining a record club just to get some free records without any intention of buying records. ,31,2
25,Joining a record club just to get some free records without any intention of buying records. ,32,2
25,Joining a record club just to get some free records without any intention of buying records. ,33,2
25,Joining a record club just to get some free records without any intention of buying records. ,34,2
25,Joining a record club just to get some free records without any intention of buying records. ,35,2
25,Joining a record club just to get some free records without any intention of buying records. ,36,2
25,Joining a record club just to get some free records without any intention of buying records. ,37,2
25,Joining a record club just to get some free records without any intention of buying records. ,38,2
25,Joining a record club just to get some free records without any intention of buying records. ,39,2
25,Joining a record club just to get some free records without any intention of buying records. ,40,1
25,Joining a record club just to get some free records without any intention of buying records. ,41,2
25,Joining a record club just to get some free records without any intention of buying records. ,42,2
25,Joining a record club just to get some free records without any intention of buying records. ,43,2
25,Joining a record club just to get some free records without any intention of buying records. ,44,2
25,Joining a record club just to get some free records without any intention of buying records. ,45,2
25,Joining a record club just to get some free records without any intention of buying records. ,46,2
25,Joining a record club just to get some free records without any intention of buying records. ,47,2
25,Joining a record club just to get some free records without any intention of buying records. ,48,2
25,Joining a record club just to get some free records without any intention of buying records. ,49,2
25,Joining a record club just to get some free records without any intention of buying records. ,50,2
25,Joining a record club just to get some free records without any intention of buying records. ,51,2
25,Joining a record club just to get some free records without any intention of buying records. ,52,2
25,Joining a record club just to get some free records without any intention of buying records. ,53,2
25,Joining a record club just to get some free records without any intention of buying records. ,54,2
25,Joining a record club just to get some free records without any intention of buying records. ,55,2
25,Joining a record club just to get some free records without any intention of buying records. ,56,2
25,Joining a record club just to get some free records without any intention of buying records. ,57,2
25,Joining a record club just to get some free records without any intention of buying records. ,58,2
25,Joining a record club just to get some free records without any intention of buying records. ,59,2
25,Joining a record club just to get some free records without any intention of buying records. ,60,2
25,Joining a record club just to get some free records without any intention of buying records. ,61,2
25,Joining a record club just to get some free records without any intention of buying records. ,62,2
25,Joining a record club just to get some free records without any intention of buying records. ,63,2
25,Joining a record club just to get some free records without any intention of buying records. ,64,2
25,Joining a record club just to get some free records without any intention of buying records. ,65,2
25,Joining a record club just to get some free records without any intention of buying records. ,66,2
25,Joining a record club just to get some free records without any intention of buying records. ,67,2
25,Joining a record club just to get some free records without any intention of buying records. ,68,2
25,Joining a record club just to get some free records without any intention of buying records. ,69,2
25,Joining a record club just to get some free records without any intention of buying records. ,70,2
25,Joining a record club just to get some free records without any intention of buying records. ,71,2
25,Joining a record club just to get some free records without any intention of buying records. ,72,2
25,Joining a record club just to get some free records without any intention of buying records. ,73,2
25,Joining a record club just to get some free records without any intention of buying records. ,74,1
25,Joining a record club just to get some free records without any intention of buying records. ,75,2
25,Joining a record club just to get some free records without any intention of buying records. ,76,2
25,Joining a record club just to get some free records without any intention of buying records. ,77,2
25,Joining a record club just to get some free records without any intention of buying records. ,78,2
25,Joining a record club just to get some free records without any intention of buying records. ,79,2
25,Joining a record club just to get some free records without any intention of buying records. ,80,2
25,Joining a record club just to get some free records without any intention of buying records. ,81,2
25,Joining a record club just to get some free records without any intention of buying records. ,82,2
25,Joining a record club just to get some free records without any intention of buying records. ,83,2
25,Joining a record club just to get some free records without any intention of buying records. ,84,2
25,Joining a record club just to get some free records without any intention of buying records. ,85,2
25,Joining a record club just to get some free records without any intention of buying records. ,86,2
25,Joining a record club just to get some free records without any intention of buying records. ,87,2
25,Joining a record club just to get some free records without any intention of buying records. ,88,2
25,Joining a record club just to get some free records without any intention of buying records. ,89,2
25,Joining a record club just to get some free records without any intention of buying records. ,90,2
25,Joining a record club just to get some free records without any intention of buying records. ,91,2
25,Joining a record club just to get some free records without any intention of buying records. ,92,2
25,Joining a record club just to get some free records without any intention of buying records. ,93,2
25,Joining a record club just to get some free records without any intention of buying records. ,94,2
25,Joining a record club just to get some free records without any intention of buying records. ,95,2
25,Joining a record club just to get some free records without any intention of buying records. ,96,2
25,Joining a record club just to get some free records without any intention of buying records. ,97,2
25,Joining a record club just to get some free records without any intention of buying records. ,98,2
25,Joining a record club just to get some free records without any intention of buying records. ,99,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,0,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,1,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,2,1
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,3,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,4,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,5,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,6,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,7,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,8,1
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,9,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,10,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,11,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,12,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,13,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,14,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,15,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,16,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,17,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,18,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,19,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,20,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,21,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,22,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,23,1
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,24,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,25,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,26,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,27,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,28,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,29,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,30,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,31,1
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,32,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,33,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,34,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,35,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,36,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,37,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,38,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,39,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,40,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,41,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,42,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,43,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,44,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,45,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,46,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,47,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,48,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,49,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,50,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,51,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,52,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,53,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,54,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,55,1
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,56,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,57,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,58,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,59,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,60,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,61,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,62,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,63,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,64,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,65,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,66,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,67,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,68,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,69,1
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,70,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,71,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,72,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,73,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,74,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,75,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,76,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,77,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,78,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,79,1
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,80,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,81,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,82,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,83,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,84,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,85,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,86,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,87,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,88,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,89,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,90,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,91,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,92,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,93,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,94,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,95,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,96,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,97,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,98,2
26,Breaking a bottle of salad dressing in a supermarket and doing nothing about it.,99,2
27,Returning an item after finding out that the same item is now on sale.,0,2
27,Returning an item after finding out that the same item is now on sale.,1,3
27,Returning an item after finding out that the same item is now on sale.,2,2
27,Returning an item after finding out that the same item is now on sale.,3,3
27,Returning an item after finding out that the same item is now on sale.,4,2
27,Returning an item after finding out that the same item is now on sale.,5,2
27,Returning an item after finding out that the same item is now on sale.,6,2
27,Returning an item after finding out that the same item is now on sale.,7,2
27,Returning an item after finding out that the same item is now on sale.,8,2
